Info 0    [17:40:56.003] Starting TS Server
Info 1449 [17:57:14.210] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 365 structureChanged: false Elapsed: 62.929236999712884ms
Info 1450 [17:57:14.210] Different program with same set of files:: structureIsReused:: 2
Info 1451 [17:57:14.796] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1452 [17:57:14.850] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 366 structureChanged: false Elapsed: 53.3964559994638ms
Info 1453 [17:57:14.850] Different program with same set of files:: structureIsReused:: 2
Info 1454 [17:57:15.401] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1455 [17:57:15.423] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 367 structureChanged: false Elapsed: 21.14981700014323ms
Info 1456 [17:57:15.423] Different program with same set of files:: structureIsReused:: 2
Info 1457 [17:57:15.709] getCompletionData: Get current token: 0.014263000339269638
Info 1458 [17:57:15.709] getCompletionData: Is inside comment: 0.039657000452280045
Info 1459 [17:57:15.719] getCompletionData: Get previous token 1: 0.11197000090032816
Info 1460 [17:57:15.719] getCompletionData: Get previous token 2: 0.12427399959415197
Info 1461 [17:57:15.731] getCompletionsAtPosition: isCompletionListBlocker: 12.216864000074565
Info 1462 [17:57:15.735] getCompletionData: Semantic work: 3.1009749993681908
Info 1463 [17:57:15.736] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 1.6958889998495579
Info 1464 [17:57:16.280] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1465 [17:57:16.348] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 368 structureChanged: false Elapsed: 66.91967699956149ms
Info 1466 [17:57:16.348] Different program with same set of files:: structureIsReused:: 2
Info 1467 [17:57:16.624] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1468 [17:57:16.644] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 369 structureChanged: false Elapsed: 20.73103200085461ms
Info 1469 [17:57:16.645] Different program with same set of files:: structureIsReused:: 2
Info 1470 [17:57:24.010] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1471 [17:57:24.069] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 370 structureChanged: false Elapsed: 59.28766299970448ms
Info 1472 [17:57:24.070] Different program with same set of files:: structureIsReused:: 2
Info 1473 [17:57:24.314] getCompletionData: Get current token: 0.013464000076055527
Info 1474 [17:57:24.314] getCompletionData: Is inside comment: 0.04940499924123287
Info 1475 [17:57:24.314] getCompletionData: Get previous token 1: 0.041368999518454075
Info 1476 [17:57:24.314] getCompletionData: Get previous token 2: 0.05950100068002939
Info 1477 [17:57:24.314] getCompletionsAtPosition: isCompletionListBlocker: 0.0135339992120862
Info 1478 [17:57:24.319] getCompletionData: Semantic work: 4.462683999910951
Info 1479 [17:57:24.322] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 2.746563999913633
Info 1480 [17:57:24.653] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1481 [17:57:24.701] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 371 structureChanged: false Elapsed: 47.270936999469995ms
Info 1482 [17:57:24.701] Different program with same set of files:: structureIsReused:: 2
Info 1483 [17:57:25.115] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1484 [17:57:25.173] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 372 structureChanged: false Elapsed: 57.92313400004059ms
Info 1485 [17:57:25.173] Different program with same set of files:: structureIsReused:: 2
Info 1486 [17:57:25.361] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1487 [17:57:25.389] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 373 structureChanged: false Elapsed: 28.18114299979061ms
Info 1488 [17:57:25.389] Different program with same set of files:: structureIsReused:: 2
Info 1489 [17:57:25.798] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1490 [17:57:25.839] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 374 structureChanged: false Elapsed: 41.49432299938053ms
Info 1491 [17:57:25.839] Different program with same set of files:: structureIsReused:: 2
Info 1492 [17:57:29.044] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1493 [17:57:29.097] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 375 structureChanged: false Elapsed: 52.441602000035346ms
Info 1494 [17:57:29.097] Different program with same set of files:: structureIsReused:: 2
Info 1495 [17:57:29.711] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1496 [17:57:29.771] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 376 structureChanged: false Elapsed: 59.78430400043726ms
Info 1497 [17:57:29.771] Different program with same set of files:: structureIsReused:: 2
Info 1498 [17:57:30.886] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1499 [17:57:30.931] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 377 structureChanged: false Elapsed: 45.436924000270665ms
Info 1500 [17:57:30.931] Different program with same set of files:: structureIsReused:: 2
Info 1501 [17:57:31.516] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1502 [17:57:31.559] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 378 structureChanged: false Elapsed: 42.09013400040567ms
Info 1503 [17:57:31.559] Different program with same set of files:: structureIsReused:: 2
Info 1504 [17:57:32.279] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1505 [17:57:32.324] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 379 structureChanged: false Elapsed: 44.846725000068545ms
Info 1506 [17:57:32.324] Different program with same set of files:: structureIsReused:: 2
Info 1507 [17:57:35.041] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1508 [17:57:35.138] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 380 structureChanged: false Elapsed: 97.43192599993199ms
Info 1509 [17:57:35.138] Different program with same set of files:: structureIsReused:: 2
Info 1510 [17:57:35.139] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1511 [17:57:35.181] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 381 structureChanged: false Elapsed: 41.831079999916255ms
Info 1512 [17:57:35.181] Different program with same set of files:: structureIsReused:: 2
Info 1513 [17:57:35.815] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1514 [17:57:35.868] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 382 structureChanged: false Elapsed: 53.076967999339104ms
Info 1515 [17:57:35.868] Different program with same set of files:: structureIsReused:: 2
Info 1516 [17:57:39.107] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1517 [17:57:39.133] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 383 structureChanged: false Elapsed: 25.438029000535607ms
Info 1518 [17:57:39.133] Different program with same set of files:: structureIsReused:: 2
Info 1519 [17:57:39.867] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1520 [17:57:39.905] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 384 structureChanged: false Elapsed: 37.84167699981481ms
Info 1521 [17:57:39.905] Different program with same set of files:: structureIsReused:: 2
Info 1522 [17:57:40.854] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1523 [17:57:40.912] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 385 structureChanged: false Elapsed: 58.42118000052869ms
Info 1524 [17:57:40.912] Different program with same set of files:: structureIsReused:: 2
Info 1525 [17:57:41.383] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1526 [17:57:41.414] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 386 structureChanged: false Elapsed: 31.294026999734342ms
Info 1527 [17:57:41.414] Different program with same set of files:: structureIsReused:: 2
Info 1528 [17:57:41.589] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1529 [17:57:41.609] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 387 structureChanged: false Elapsed: 19.61771500017494ms
Info 1530 [17:57:41.609] Different program with same set of files:: structureIsReused:: 2
Info 1531 [17:57:41.821] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1532 [17:57:41.844] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 388 structureChanged: false Elapsed: 22.95558900013566ms
Info 1533 [17:57:41.844] Different program with same set of files:: structureIsReused:: 2
Info 1534 [17:57:43.579] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1535 [17:57:43.633] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 389 structureChanged: false Elapsed: 52.831745999865234ms
Info 1536 [17:57:43.633] Different program with same set of files:: structureIsReused:: 2
Info 1537 [17:57:44.742] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1538 [17:57:44.768] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 390 structureChanged: false Elapsed: 26.268380000256002ms
Info 1539 [17:57:44.769] Different program with same set of files:: structureIsReused:: 2
Info 1540 [18:01:31.391] DirectoryWatcher:: Triggered with /home/tony/Documents/react/dnd/src/components/1610179152113.jpg :: WatchInfo: /home/tony/Documents/react/dnd/src/components 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1541 [18:01:31.395] Elapsed:: 0.7067210003733635ms DirectoryWatcher:: Triggered with /home/tony/Documents/react/dnd/src/components/1610179152113.jpg :: WatchInfo: /home/tony/Documents/react/dnd/src/components 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1542 [18:01:37.618] DirectoryWatcher:: Triggered with /home/tony/Documents/react/dnd/src/components/1610179152113.jpg :: WatchInfo: /home/tony/Documents/react/dnd/src/components 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1543 [18:01:37.626] Elapsed:: 0.08758300077170134ms DirectoryWatcher:: Triggered with /home/tony/Documents/react/dnd/src/components/1610179152113.jpg :: WatchInfo: /home/tony/Documents/react/dnd/src/components 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1544 [18:01:37.626] DirectoryWatcher:: Triggered with /home/tony/Documents/react/dnd/src/components/image.jpg :: WatchInfo: /home/tony/Documents/react/dnd/src/components 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1545 [18:01:37.626] Elapsed:: 0.028053000569343567ms DirectoryWatcher:: Triggered with /home/tony/Documents/react/dnd/src/components/image.jpg :: WatchInfo: /home/tony/Documents/react/dnd/src/components 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1546 [18:01:47.643] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1547 [18:01:47.665] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 391 structureChanged: false Elapsed: 21.247800999321043ms
Info 1548 [18:01:47.665] Different program with same set of files:: structureIsReused:: 2
Info 1549 [18:01:49.396] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1550 [18:01:49.460] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 392 structureChanged: false Elapsed: 63.868791999295354ms
Info 1551 [18:01:49.460] Different program with same set of files:: structureIsReused:: 2
Info 1552 [18:01:49.893] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1553 [18:01:49.941] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 393 structureChanged: false Elapsed: 47.22457700036466ms
Info 1554 [18:01:49.941] Different program with same set of files:: structureIsReused:: 2
Info 1555 [18:01:49.942] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1556 [18:01:49.984] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 394 structureChanged: false Elapsed: 42.271750000305474ms
Info 1557 [18:01:49.984] Different program with same set of files:: structureIsReused:: 2
Info 1558 [18:01:50.498] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1559 [18:01:50.545] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 395 structureChanged: false Elapsed: 46.92350099980831ms
Info 1560 [18:01:50.545] Different program with same set of files:: structureIsReused:: 2
Info 1561 [18:01:51.722] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1562 [18:01:51.783] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 396 structureChanged: false Elapsed: 61.72919800039381ms
Info 1563 [18:01:51.784] Different program with same set of files:: structureIsReused:: 2
Info 1564 [18:01:52.820] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1565 [18:01:52.875] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 397 structureChanged: false Elapsed: 54.189354999922216ms
Info 1566 [18:01:52.875] Different program with same set of files:: structureIsReused:: 2
Info 1567 [18:01:53.534] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1568 [18:01:53.558] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 398 structureChanged: false Elapsed: 23.787467000074685ms
Info 1569 [18:01:53.558] Different program with same set of files:: structureIsReused:: 2
Info 1570 [18:02:29.811] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1571 [18:02:29.859] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 399 structureChanged: false Elapsed: 42.62444799952209ms
Info 1572 [18:02:29.859] Different program with same set of files:: structureIsReused:: 2
Info 1573 [18:02:30.891] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
